group,system,display_label,time_ps,OPA_disp_norm_A,source_workbook,source_sheet
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,4.8,1.422796978790789,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,4.9,1.152207900355705,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.0,1.151224671592749,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.1,1.082823310066829,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.2,1.027336720117824,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.3,1.348475609566748,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.4,1.841069271935829,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.5,2.254458532539498,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.6,2.348130583256374,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.7,2.342713345700161,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.8,2.678272400521739,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,5.9,2.602404912588499,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.0,3.116007385394362,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.1,3.210666800614848,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.2,3.503594915076636,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.3,3.570287803440409,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.4,3.343468254722096,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.5,3.470633522046644,group1.xlsx,acetone_5_n-heptane_95
group1,acetone_5_n-heptane_95,acetone 5% / n-heptane 95%,6.6,3.957311022647856,group1.xlsx,acetone_5_n-heptane_95
