group,system,display_label,curve_id,color_hex,marker,alpha,K_alpha_A2_ps_minus_alpha,alpha_fit_r2,fit_tau_min_ps,fit_tau_max_ps,record_type,time_ps,OPA_COM_x_A,OPA_COM_y_A,OPA_COM_z_A,OPA_displacement_from_t0_A,lag_ps,TAMSD_A2,TAMSD_powerlaw_fit_A2,in_alpha_fit_window
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.2,24.053016994778535,24.815966419941724,25.63891489530034,1.2049977491224768,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.3,24.170487072563503,24.905881611554275,25.27895453000526,1.4857809253658347,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.4,24.26226462261913,24.666198299035766,25.26407406411584,1.3336909388154388,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.5,24.1777776457,24.431365137001023,25.094357699270027,1.366739622119203,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.6,24.26229516385639,24.31705135265283,24.932547648875403,1.4698494220635048,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.7,24.24605145166704,24.32254357385834,24.89173267102385,1.5111521253133684,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.8,24.25909133363056,24.471261410718903,24.650899976656188,1.7860567069252231,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,8.9,24.15507910930445,24.579113205844383,25.21831452512378,1.3313159628317712,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.0,24.476796787921447,24.4829976044416,25.327688188946997,1.1859369202683878,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.1,24.389068873488863,25.10560183006271,25.40073357597698,1.5491805664690053,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.2,24.34998920944502,25.157508102981417,24.911914328976728,1.9172587007457047,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.3,24.430434150271555,25.30238044718385,24.83416456695625,2.0753987723018925,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.4,23.93985771579554,25.030212880682363,24.317695934282614,2.356356046935818,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.5,23.89973254853513,25.24830469011182,24.477970097665988,2.3494635353814,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.6,23.22951835404637,25.32097925623694,24.527955220704182,2.56225441783222,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.7,23.29811781122538,25.266792860545785,24.57579182090927,2.4687193646184937,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.8,23.49635314928497,25.09607255260584,24.64943482434369,2.241531694205942,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,9.9,23.720411847880943,24.89146230694031,24.633323769595545,2.0727294094520787,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,displacement,10.0,23.64487663164854,24.742743293264404,24.89290063280956,1.8159014732653087,,,,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.09999999999999998,0.18426714266488822,0.1858620017368888,False
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.19999999999999996,0.33232408649564804,0.31127425744197096,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.29999999999999993,0.4556969047750827,0.4208691338022456,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.3999999999999999,0.5539412719435858,0.5213096945077178,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.4999999999999999,0.6551507620508399,0.6154495149890125,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.5999999999999999,0.7248356799978851,0.7048548163706679,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.6999999999999998,0.7903826335522564,0.7905057471146845,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.7999999999999998,0.8244763680118955,0.8730686559854485,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.8999999999999998,0.8858180815584593,0.9530233513690638,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,0.9999999999999998,0.968278874727929,1.0307302675154801,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.0999999999999996,1.0391594985106791,1.1064691263755344,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.1999999999999997,1.1117295490613275,1.1804626955474709,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.2999999999999998,1.194106167380828,1.252892154760622,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.3999999999999997,1.2470171967515522,1.323907453579827,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.4999999999999996,1.3131104016088972,1.3936345345032852,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.5999999999999996,1.3514250943100445,1.4621805159101111,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.6999999999999997,1.4016943737595857,1.5296375025723679,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.7999999999999996,1.4620341425172991,1.5960854464604974,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.8999999999999995,1.5501696050201257,1.6615943341067132,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,1.9999999999999996,1.6343915207965087,1.7262258861175643,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.0999999999999996,1.7431907082591542,1.7900348965617645,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.1999999999999993,1.8572560239416827,1.8530703020328723,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.2999999999999994,1.9501006904759044,1.915376044733624,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.3999999999999995,2.059678114195688,1.9769917764829366,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.4999999999999996,2.1619126655684937,2.0379534383602467,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.5999999999999996,2.2581960619983583,2.098293742042379,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.6999999999999993,2.323356074224728,2.1580425726384687,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.7999999999999994,2.4014147658449283,2.2172273282536183,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.8999999999999995,2.456282786553848,2.2758732081193336,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,2.999999999999999,2.4636161059643347,2.334003458582672,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,3.099999999999999,2.510964867314641,2.3916395843140554,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,3.1999999999999993,2.5564568690103275,2.448801530612723,True
group1,acetone_40_n-heptane_60,acetone 40% / n-heptane 60%,group1 | acetone 40% / n-heptane 60%,#25b4e4,P,0.7439544191437493,1.0307302675154804,0.9877647423758186,0.1999999999999999,3.2999999999999994,tamsd,,,,,,3.2999999999999994,2.561724967948461,2.5055078415427046,True
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.0,24.827064676914908,24.36812621558184,26.83066368662921,0.0,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.1,24.80991457050843,24.156966687248268,27.19542091943043,0.4218178652411591,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.2,24.644455256226863,24.243239856929847,26.678908655393208,0.2682767090278575,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.3,24.753419867481867,24.55709792628082,26.2616449483182,0.6040829330067132,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.4,24.85603476484069,24.648497905367822,25.766081645474237,1.101264034088821,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.5,24.622112812062,24.83731516094305,25.738150635590525,1.2065356604948383,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.6,24.42033569949365,24.415017214618043,26.310956125170485,0.6616065116835944,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.7,24.294045415230336,24.564364275119758,27.183039228815232,0.668421597548181,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.8,24.589157601362416,24.17154858864209,27.213480342164694,0.4917226166921479,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,0.9,24.77375785295655,23.975848367896937,27.24637216596142,0.574053191832884,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.0,24.085387412722845,23.99560924697636,27.10670641341545,0.8746734494255662,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.1,24.200870119310583,23.88754408069978,26.79885840612037,0.7899939165647548,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.2,24.61565635381976,23.825863191100872,26.70278782028191,0.5958984007255106,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.3,24.782353512074263,23.528865280275845,26.883917029846994,0.8421365235850832,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.4,24.679563384201398,23.49085548845464,27.029606564385084,0.9115584614473308,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.5,24.60011872826956,23.75668955768204,26.92075912763635,0.6583892759762174,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.6,24.58760571261322,23.84616339878557,26.657227034930692,0.599888364493532,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.7,24.222849816484903,23.67980295298055,26.65913094888645,0.9318197205039526,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.8,24.19713731090223,23.492403155159085,26.284818264169765,1.2089857692412258,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,1.9,24.321235590143917,23.197815109345036,26.467786398084915,1.3255832968720065,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.0,24.46576793172033,23.220553152457533,26.760713265403357,1.20513581588399,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.1,23.858625812737905,23.31440465120828,27.10256615300329,1.456754584717213,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.2,23.74567328197989,23.138962761895726,26.793644517839773,1.6375654380130698,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.3,23.761981262074624,23.271286341924597,27.33622816443106,1.610296814325649,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.4,24.22524969255607,23.30127903155791,27.397095053857843,1.3495142397318771,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.5,24.19023680555088,23.16137492105573,27.583335284699512,1.5583045142487904,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.6,24.292402689637207,22.89784482180463,27.72541421125368,1.802267826612612,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.7,24.530472633558187,22.95669780188662,27.441931787478204,1.5664436466991871,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.8,24.74764701690452,23.20171560299961,27.53148531048895,1.3630744038149103,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,2.9,24.797221397010908,23.127089166466984,27.3776452440027,1.3565590303182011,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.0,25.15863830241542,23.187489132869555,26.89853491658032,1.2281903329932218,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.1,24.6614539932192,23.078814244764093,27.139877783431277,1.3361757422993474,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.2,25.24992253165449,23.07104664998082,27.42346100728153,1.487492127100934,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.3,25.625829925564968,23.037158079088204,27.59890436073804,1.7319630008079017,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.4,25.56545096077479,23.131474688383427,27.57933423473388,1.623277207846494,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.5,25.539105430135866,23.318109468265646,27.658215635999813,1.5147209092103475,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.6,25.66874874750654,22.93340171815068,27.341312090632552,1.7400081180063376,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.7,25.68770937191458,23.169891507009403,27.702594106883826,1.713691444112423,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.8,25.948930453462637,23.268769400771177,27.74302797648813,1.8164737334377927,,,,False
group1,acetone_50_n-heptane_50,acetone 50% / n-heptane 50%,group1 | acetone 50% / n-heptane 50%,#9a951d,X,0.8070393664642153,1.4169785079704296,0.9952118393080209,0.1999999999999999,3.2999999999999994,displacement,3.9,26.20525085937803,23.207245257640608,27.406464372260945,1.891715671451921,,,,False
